sensor1.id,sensor1.carId,sensor1.carLocation,sensor1.timeValue,sensor1.pm25,sensor1.pm10,sensor1.tags,sensor1.classification
81,VP-35-44,41.5608 -8.3968,2020-11-21 12:32:13,17.4,34.4,"Não existência de fumo, vidros abertos, AC desligado",0
80,VP-35-44,41.5608 -8.3968,2020-11-21 12:32:02,17.4,34.4,"Não existência de fumo, vidros abertos, AC desligado",0
79,VP-35-44,41.5608 -8.3968,2020-11-21 12:31:50,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
78,VP-35-44,41.5608 -8.3968,2020-11-21 12:31:39,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
77,VP-35-44,41.5608 -8.3968,2020-11-21 12:31:28,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
76,VP-35-44,41.5608 -8.3968,2020-11-21 12:31:18,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
75,VP-35-44,41.5608 -8.3968,2020-11-21 12:31:07,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
74,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:55,16.0,33.5,"Não existência de fumo, vidros abertos, AC desligado",0
73,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:44,13.2,26.6,"Não existência de fumo, vidros abertos, AC desligado",0
72,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:33,13.2,26.6,"Não existência de fumo, vidros abertos, AC desligado",0
71,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:23,13.2,26.6,"Não existência de fumo, vidros abertos, AC desligado",0
70,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:11,13.2,26.6,"Não existência de fumo, vidros abertos, AC desligado",0
69,VP-35-44,41.5608 -8.3968,2020-11-21 12:29:59,13.2,26.6,"Não existência de fumo, vidros abertos, AC desligado",0
68,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:44,10.2,16.7,"Não existência de fumo, vidros abertos, AC desligado",0
67,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:33,10.2,16.7,"Não existência de fumo, vidros abertos, AC desligado",0
66,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:22,10.2,16.7,"Não existência de fumo, vidros abertos, AC desligado",0
65,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:10,10.2,16.7,"Não existência de fumo, vidros abertos, AC desligado",0
64,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:59,10.2,16.7,"Não existência de fumo, vidros abertos, AC desligado",0
63,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:48,15.7,20.0,"Não existência de fumo, vidros abertos, AC desligado",0
62,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:37,15.7,20.0,"Não existência de fumo, vidros abertos, AC desligado",0
61,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:26,15.7,20.0,"Não existência de fumo, vidros abertos, AC desligado",0
60,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:15,15.7,20.0,"Não existência de fumo, vidros abertos, AC desligado",0
59,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:56,15.7,20.0,"Não existência de fumo, vidros abertos, AC desligado",0
58,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:45,8.4,14.4,"Não existência de fumo, vidros abertos, AC desligado",0
57,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:34,8.4,14.4,"Não existência de fumo, vidros abertos, AC desligado",0
56,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:24,8.4,14.4,"Não existência de fumo, vidros abertos, AC desligado",0
55,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:12,8.4,14.4,"Não existência de fumo, vidros abertos, AC desligado",0
54,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:01,8.4,14.4,"Não existência de fumo, vidros abertos, AC desligado",0
53,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:51,7.8,13.6,"Não existência de fumo, vidros abertos, AC desligado",0
52,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:39,7.8,13.6,"Não existência de fumo, vidros abertos, AC desligado",0
51,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:28,7.8,13.6,"Não existência de fumo, vidros abertos, AC desligado",0
50,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:17,7.8,13.6,"Não existência de fumo, vidros abertos, AC desligado",0
49,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:07,7.8,13.6,"Não existência de fumo, vidros abertos, AC desligado",0
