,sensors.pm25,sensors.pm10,sensors.temperature,sensors.gas,sensors.humidity,sensors.pressure,sensors.classification
84,316.4,698.8,17.583515625,36551,67.1351219079789,1011.0815359943002,1
85,316.4,698.8,17.5930859375,36672,67.23805705789162,1011.0801850588488,1
86,316.4,698.8,17.6141796875,35326,67.01796154118179,1011.0824295112652,1
87,434.7,670.7,17.6243359375,35870,66.85050158621472,1011.0906354440042,1
88,434.7,670.7,17.641328125,35410,66.75171130437947,1011.0964023465776,1
89,434.7,670.7,17.6653515625,34206,66.8971629834846,1011.0880258691382,1
90,434.7,670.7,17.689375,33306,67.25924666633786,1011.0951084787283,1
91,434.7,670.7,17.710859375,31437,66.68103968053812,1011.0876821283892,1
92,434.7,670.7,17.7190625,33533,67.19600527981592,1011.0857830926344,1
93,434.7,670.7,17.7419140625,32475,67.42967492804073,1011.0943591851492,1
94,434.7,670.7,17.7649609375,31526,67.2231891585082,1011.0877924130181,1
95,434.7,670.7,17.78234375,31730,66.36783329504263,1011.0959140340648,1
96,434.7,670.7,17.823359375,30867,66.29977546487821,1011.1087409039408,1
97,434.7,670.7,17.87140625,29747,66.2125675435147,1011.1074087816127,1
98,317.9,564.9,17.9173046875,30193,66.11160324700437,1011.0956399668337,1
99,317.9,564.9,17.970625,29217,66.26773887427329,1011.0909723879242,1
100,317.9,564.9,18.02140625,28283,65.3471809693036,1011.0906891402632,1
101,317.9,564.9,18.09640625,28668,64.98273439158315,1011.0874462978528,1
102,317.9,564.9,18.196015625,28015,64.40189125313556,1011.1007770610128,1
103,317.9,564.9,18.309296875,26973,64.06457719307076,1011.1039860665828,1
104,317.9,564.9,18.437421875,25824,63.84317920579689,1011.1075838270469,1
105,317.9,564.9,18.5669140625,24923,63.28290254296016,1011.1064871020725,1
106,317.9,564.9,18.7044140625,22770,62.897640390069505,1011.0961721948655,1
107,317.9,564.9,18.8534375,21869,62.87932534840356,1011.0996351731577,1
108,465.3,979.1,18.9971875,20586,62.555240409213454,1011.0822432578616,1
109,465.3,979.1,19.144453125,19343,62.285051200060565,1011.0981060932048,1
110,465.3,979.1,19.2825390625,18078,62.0469076498391,1011.1056170520337,1
111,465.3,979.1,19.40734375,16890,61.25967691327719,1011.1031862112159,1
112,465.3,979.1,19.5438671875,15548,61.28571723844344,1011.1010695434712,1
113,465.3,979.1,19.670234375,14100,61.54111935771346,1011.1079629425373,1
114,465.3,979.1,19.801484375,12512,61.02612464391135,1011.1073296974497,1
115,465.3,979.1,19.9315625,10387,60.84728503004655,1011.108134717686,1
116,465.3,979.1,20.0727734375,8811,60.82136520742221,1011.1030824570137,1
117,465.3,979.1,20.19171875,6947,60.54254169149939,1011.1026207371953,1
118,465.3,979.1,20.2801953125,5999,61.25267931950972,1011.0967130081298,1
119,663.2,1310.1,19.4071484375,34635,63.48490830242515,1011.3113029006344,1
120,663.2,1310.1,19.39484375,35439,63.68297643630142,1011.31338561116,1
121,663.2,1310.1,19.38078125,35326,63.77425204321869,1011.3108432944107,1
122,663.2,1310.1,19.3719921875,34825,63.973107688228644,1011.3135603278884,1
123,663.2,1310.1,19.3633984375,33866,64.34596275500586,1011.3097092595984,1
124,663.2,1310.1,19.3524609375,33206,65.08789411834825,1011.3071564325916,1
125,663.2,1310.1,19.34015625,32262,66.61490992952723,1011.3092360515714,1
126,663.2,1310.1,19.331171875,30172,66.06674469094938,1011.3150737965833,1
127,663.2,1310.1,19.31125,31639,64.45865547288922,1011.32007854701,1
128,663.2,1310.1,19.3063671875,31844,64.7391042643834,1011.320629444393,1
129,583.3,1136.3,19.310078125,30760,65.08158942849113,1011.3250334465724,1
130,583.3,1136.3,19.32296875,29450,64.74826322045676,1011.3256455984224,1
131,583.3,1136.3,19.345234375,29588,63.402631885052564,1011.3279539795351,1
132,583.3,1136.3,19.3751171875,31639,64.16054476509119,1011.3376671057664,1
133,583.3,1136.3,19.4083203125,30359,65.47909968611593,1011.3390770104021,1
134,583.3,1136.3,19.42921875,27979,65.13288014861787,1011.3339527853625,1
135,583.3,1136.3,19.435859375,29948,64.03590665781489,1011.3225190328467,1
136,583.3,1136.3,19.4544140625,30214,62.68758409645754,1011.334196119369,1
137,583.3,1136.3,19.4911328125,30338,61.971093608161794,1011.3362285243404,1
138,583.3,1136.3,19.5423046875,30029,61.66797507398984,1011.353495229307,1
139,583.3,1136.3,19.603046875,28612,61.815358260743686,1011.3658702289991,1
140,816.3,1498.2,19.65578125,27357,61.98816547036702,1011.3667390483744,1
141,816.3,1498.2,19.698359375,25976,62.31856783922826,1011.3646230650587,1
142,816.3,1498.2,19.726875,24468,62.20350568066978,1011.3582521303987,1
143,816.3,1498.2,19.744453125,22288,62.153094182238036,1011.354511639886,1
144,816.3,1498.2,19.7602734375,22983,62.22157080731925,1011.3547633896782,1
145,816.3,1498.2,19.7790234375,22021,62.11837998343997,1011.3529536600104,1
146,816.3,1498.2,19.79796875,21761,61.95575071177589,1011.3531882219406,1
147,816.3,1498.2,19.8216015625,21804,61.893046215789006,1011.3439179769656,1
148,816.3,1498.2,19.84875,22935,61.90356758173888,1011.3456165041307,1
149,816.3,1498.2,19.877265625,22469,61.993636301969254,1011.3478436682904,1
150,816.3,1498.2,19.9012890625,21999,62.613132445891864,1011.3409321660691,1
151,421.0,661.8,19.92140625,21912,63.59362706837167,1011.3361933455052,1
152,421.0,661.8,19.926484375,21239,64.56322647127665,1011.3376749203343,1
153,421.0,661.8,19.9196484375,20663,64.83027583594718,1011.3384654224376,1
154,421.0,661.8,19.9079296875,20878,64.63414917756819,1011.3346480880199,1
155,421.0,661.8,19.9012890625,19670,63.68401061325714,1011.3340362934787,1
156,421.0,661.8,19.899921875,20008,63.46385668275415,1011.3283327820523,1
157,421.0,661.8,19.908515625,19865,62.753546936192244,1011.3338907729216,1
158,421.0,661.8,19.9253125,20529,62.13289786955679,1011.3374656444452,1
159,421.0,661.8,19.9540234375,19776,61.38390563638381,1011.3451775279505,1
160,421.0,661.8,19.992890625,18769,60.61281308123675,1011.3558472631005,1
161,421.0,661.8,20.0403515625,19566,60.34382000133032,1011.3668931366915,1
162,142.5,183.8,16.254609375,41955,70.07324060809248,1011.2003911278532,1
163,142.5,183.8,16.2630078125,41601,70.14989008761702,1011.2057311034496,1
164,142.5,183.8,16.2878125,40984,70.40053195175838,1011.2108172574438,1
165,142.5,183.8,16.3003125,40571,69.61480389984095,1011.2212356593767,1
166,142.5,183.8,16.3180859375,40608,68.75778767849144,1011.2215302685167,1
167,142.5,183.8,16.343671875,40497,68.5778450776249,1011.222762068072,1
168,142.5,183.8,16.3809765625,39913,68.89665918791664,1011.2245399448835,1
169,764.8,1083.8,16.4219921875,38827,69.68110623063814,1011.2324576529184,1
170,764.8,1083.8,16.459296875,37799,70.54342780330995,1011.2376528698182,1
171,764.8,1083.8,16.4649609375,36917,70.09840389341451,1011.2333148523185,1
172,764.8,1083.8,16.4602734375,36886,69.59801515478159,1011.2358406232726,1
173,764.8,1083.8,16.462421875,36521,69.12710614631519,1011.2445428458464,1
174,764.8,1083.8,16.4684765625,36222,69.02571290167617,1011.245996005196,1
175,764.8,1083.8,16.4770703125,35581,69.59372486989184,1011.2533686600984,1
176,764.8,1083.8,16.4895703125,34366,70.4931323426667,1011.2500618640632,1
177,764.8,1083.8,16.4829296875,33280,70.73940957726762,1011.2390647882214,1
178,764.8,1083.8,16.4659375,32522,70.89493893744026,1011.2383616221823,1
179,764.8,1083.8,16.4524609375,31594,71.32660192503845,1011.2314762946356,1
180,302.4,624.1,16.4419140625,30674,71.76646649936707,1011.2294422695356,1
181,302.4,624.1,16.4341015625,29333,71.49611977169516,1011.2319362308053,1
182,302.4,624.1,16.43,29450,71.63346266890505,1011.2302876231348,1
183,302.4,624.1,16.4368359375,28447,71.2621785583252,1011.2261765223262,1
184,302.4,624.1,16.4532421875,29411,70.72111057731323,1011.2190522501368,1
185,302.4,624.1,16.4878125,30029,69.90323916390234,1011.2162840355434,1
186,302.4,624.1,16.538984375,31392,68.98861279516254,1011.2204215620187,1
187,302.4,624.1,16.61515625,31237,67.8915051053944,1011.2264947533388,1
188,302.4,624.1,16.7098828125,31844,67.79033723638261,1011.2255243490297,1
189,302.4,624.1,16.8317578125,31040,67.70004226783199,1011.2299938509913,1
190,302.4,624.1,16.93390625,30070,67.4307313992077,1011.2240571813344,1
191,538.5,860.8,17.0458203125,29528,66.31278158174942,1011.2256526544639,1
192,538.5,860.8,17.1690625,29006,65.83973592949161,1011.218472197533,1
193,538.5,860.8,17.3122265625,27838,65.55846420962088,1011.2167097634075,1
194,538.5,860.8,17.446796875,26600,65.2695651600818,1011.2160964898436,1
195,538.5,860.8,17.58546875,25293,65.32339509944032,1011.2101621128443,1
196,538.5,860.8,17.72921875,22700,65.49883426569272,1011.2108192632061,1
197,538.5,860.8,17.839765625,21507,65.57554310234578,1011.2131956952029,1
198,538.5,860.8,17.9587109375,20937,66.56947252345972,1011.2070597340806,1
199,538.5,860.8,18.0438671875,20321,66.42023381897428,1011.2068890383032,1
200,538.5,860.8,18.105,20210,65.88364543902068,1011.2082370735465,1
201,538.5,860.8,18.168671875,20586,65.30848395128257,1011.2086075173323,1
202,835.6,1735.6,18.2473828125,19394,65.58198722443781,1011.2063031417787,1
203,835.6,1735.6,18.352265625,18048,65.45643075396762,1011.2059457289696,1
204,835.6,1735.6,18.4458203125,17192,64.96039942345416,1011.2126227903018,1
205,835.6,1735.6,18.5630078125,15603,63.395368663299074,1011.2239010900464,1
206,835.6,1735.6,18.681171875,15133,62.0401530641908,1011.2246908478108,1
207,835.6,1735.6,18.821015625,13792,61.367388140461436,1011.2268059165426,1
208,835.6,1735.6,18.975703125,12414,61.198375869892,1011.23269021592,1
209,835.6,1735.6,19.1173046875,10576,61.10656935305305,1011.2375272033116,1
210,835.6,1735.6,19.270625,9246,61.3192620361591,1011.2444004897256,1
211,835.6,1735.6,19.378046875,8189,61.50593615831738,1011.2374270482255,1
212,835.6,1735.6,19.485078125,6929,61.54101238581026,1011.2297552429897,1
213,458.5,691.8,16.358125,26681,67.79898532405454,1011.8947803125316,1
214,549.6,1249.5,16.3962109375,26098,67.5945872770111,1011.9047481951883,1
215,549.6,1249.5,16.450703125,26473,67.08176974612873,1011.9127485242373,1
216,549.6,1249.5,16.5169140625,27306,67.0442516888359,1011.9195768005064,1
217,549.6,1249.5,16.580390625,26284,67.33759375445426,1011.920141215858,1
218,549.6,1249.5,16.6454296875,25308,68.0181667263777,1011.9267072593544,1
219,549.6,1249.5,16.7317578125,24728,67.73257922223418,1011.9359314214884,1
220,549.6,1249.5,16.783515625,25945,68.27657385740639,1011.9341807812192,1
221,549.6,1249.5,16.85109375,24687,67.31687998521245,1011.9448976800547,1
222,549.6,1249.5,16.8950390625,25078,66.92453351387711,1011.9490550421956,1
223,549.6,1249.5,16.9501171875,24360,67.35867922203764,1011.9493348171867,1
224,549.6,1249.5,17.0065625,24687,68.67756329129743,1011.958730556799,1
225,499.3,734.1,17.0782421875,27595,70.15106484864077,1011.9538657707919,1
226,499.3,734.1,17.0880078125,26761,70.11141852683568,1011.9528737527156,1
227,499.3,734.1,17.0985546875,24294,68.33753749099512,1011.9497420631936,1
228,499.3,734.1,17.1130078125,26584,67.41680445295994,1011.9444958877353,1
229,499.3,734.1,17.160859375,25092,66.37016632634584,1011.9550723336126,1
230,499.3,734.1,17.2294140625,24135,65.6134677403495,1011.9621510721919,1
231,499.3,734.1,17.321015625,24201,65.20426776963878,1011.9695932144562,1
232,499.3,734.1,17.40890625,24550,65.11658962224027,1011.9794434623956,1
233,499.3,734.1,17.519453125,29707,65.49487296803353,1011.982108240898,1
234,499.3,734.1,17.5907421875,30317,66.18444582868455,1011.9867393395433,1
235,499.3,734.1,17.6704296875,31348,67.57482049645371,1011.9932225949632,1
236,939.9,1946.5,17.70265625,30400,67.89857350316153,1011.9864251914903,1
237,939.9,1946.5,17.7175,29391,67.82613113788969,1011.9920915441836,1
238,939.9,1946.5,17.7337109375,28265,68.28387879302619,1011.9983015886736,1
239,939.9,1946.5,17.756953125,26908,67.10694572498068,1012.0075555940608,1
240,939.9,1946.5,17.7700390625,27856,66.54811099448324,1012.0034371526763,1
241,939.9,1946.5,17.8028515625,27105,66.11483728948656,1012.0079048938777,1
242,939.9,1946.5,17.8341015625,26378,67.12526747416835,1012.0132196818663,1
243,939.9,1946.5,17.87453125,25409,67.43605748969387,1012.0096603828227,1
244,939.9,1946.5,17.8883984375,24401,67.34328975921899,1012.010264335738,1
245,939.9,1946.5,17.9118359375,22288,67.49589369701215,1012.0112348053076,1
246,939.9,1946.5,17.9352734375,21157,67.28260501927838,1012.015640393271,1
247,263.9,457.5,17.9665234375,20081,66.92866583997245,1012.020938273644,1
248,263.9,457.5,18.0091015625,18769,66.34087397389429,1012.024347325681,1
249,263.9,457.5,18.0661328125,17505,65.54847841768188,1012.022435349052,1
250,263.9,457.5,18.1419140625,16426,64.90233693903086,1012.0308942380684,1
251,263.9,457.5,18.2356640625,15963,64.28744746800932,1012.0312217268083,1
252,263.9,457.5,18.338984375,15279,64.65010932058948,1012.0318599751564,1
253,263.9,457.5,18.4645703125,13967,63.64062251871687,1012.0434686724047,1
254,263.9,457.5,18.58078125,12773,62.38950176737038,1012.0463928318936,1
255,263.9,457.5,18.714375,11075,62.41525842733755,1012.0504623671492,1
256,263.9,457.5,18.8544140625,10092,63.637354594867475,1012.0565019210136,1
257,165.1,281.7,16.9680859375,34419,59.14770217708786,1012.48879890354,1
258,165.1,281.7,17.0782421875,33866,59.325232304568395,1012.4894021183176,1
259,343.8,610.1,17.1798046875,33331,59.873439259290784,1012.5031820730893,1
260,343.8,610.1,17.2575390625,32983,60.70819143063331,1012.5032011873552,1
261,343.8,610.1,17.2966015625,33057,61.278096351186846,1012.50609983015,1
262,343.8,610.1,17.3128125,32356,61.75420394051892,1012.5020465335615,1
263,343.8,610.1,17.3378125,31730,61.62596803403628,1012.4936620288893,1
264,343.8,610.1,17.368671875,31193,61.031925958513405,1012.479524353609,1
265,343.8,610.1,17.4055859375,30193,60.72869957392059,1012.4754095643373,1
266,343.8,610.1,17.451484375,29727,60.27011195275285,1012.4810161503597,1
267,343.8,610.1,17.510859375,28668,59.82744958584404,1012.4848867475624,1
268,343.8,610.1,17.57921875,27289,58.84067571503097,1012.4915961144172,1
269,343.8,610.1,17.660078125,27189,58.19674145200303,1012.5069587562413,1
281,218.7,253.2,18.6180859375,28283,56.4102612127916,1012.4969272292335,1
282,218.7,253.2,18.663203125,27734,56.737544565853604,1012.4872404032678,1
283,218.7,253.2,18.7071484375,27630,56.801305552893794,1012.496255076212,1
284,218.7,253.2,18.7481640625,27716,56.99990855657568,1012.4952542780653,1
285,218.7,253.2,18.794453125,27006,56.62003811097031,1012.5012458205948,1
286,218.7,253.2,18.8440625,26331,55.8567737278938,1012.5041134229167,1
287,218.7,253.2,18.9008984375,25779,55.742661525353604,1012.5051494179553,1
288,218.7,253.2,18.9653515625,26521,56.116325852002966,1012.5136014053827,1
289,218.7,253.2,19.026875,26037,56.74114619336,1012.5103059995672,1
290,218.7,253.2,19.0880078125,25250,57.258339310984795,1012.499459885054,1
291,218.7,253.2,19.116328125,24700,57.049366407677354,1012.4980654086163,1
292,179.3,248.2,19.1442578125,24673,56.80193254384921,1012.4994655163299,1
293,179.3,248.2,19.1755078125,24577,56.067299880498474,1012.4994625579593,1
294,179.3,248.2,19.2133984375,24374,56.104404191780574,1012.5104321337396,1
295,179.3,248.2,19.249140625,22983,56.648706862524044,1012.5126785052603,1
296,179.3,248.2,19.2829296875,22840,57.27176721032428,1012.5134135699603,1
297,179.3,248.2,19.3040234375,22333,58.44626885078601,1012.5155525292239,1
298,179.3,248.2,19.3274609375,21507,59.30845197513903,1012.5198408821705,1
299,179.3,248.2,19.3356640625,20624,59.06843762839695,1012.5144512070343,1
300,179.3,248.2,19.3442578125,19829,59.735156275014276,1012.5148743380316,1
301,179.3,248.2,19.3524609375,20284,60.2008964334805,1012.5043161420076,1
302,510.4,828.5,19.361640625,20008,60.65474481411295,1012.4988165181584,1
303,510.4,828.5,19.373359375,19142,59.66733627448486,1012.4992352163645,1
304,510.4,828.5,19.3848828125,18994,57.724972450975145,1012.506221153168,1
305,510.4,828.5,19.41046875,18287,57.42462694373664,1012.5019927619568,1
306,510.4,828.5,19.4419140625,17436,57.70039411883194,1012.5074440556607,1
307,510.4,828.5,19.4747265625,16649,57.5108852164006,1012.5117049737233,1
308,510.4,828.5,19.5145703125,15703,57.0708570087525,1012.5086272847187,1
309,510.4,828.5,19.5622265625,14720,55.939248058875634,1012.5063891730937,1
310,510.4,828.5,19.613984375,14799,55.632258564966456,1012.5178104377513,1
311,510.4,828.5,19.6784375,13967,55.186869360514095,1012.5381323775343,1
312,510.4,828.5,19.74796875,13137,54.72402357763047,1012.5444221289777,1
319,248.1,574.1,16.1954296875,38691,54.85690742164464,1011.9251165080144,1
320,248.1,574.1,16.249140625,38191,54.052542028004275,1011.9250126406073,1
321,248.1,574.1,16.3048046875,38257,53.52907313334842,1011.9332763504198,1
322,248.1,574.1,16.378828125,38658,53.45003666433851,1011.9325213095308,1
323,248.1,574.1,16.4680859375,37864,52.9637771474684,1011.9381254123027,1
324,248.1,574.1,16.5579296875,38257,52.62309780125665,1011.941236575443,1
325,248.1,574.1,16.666328125,37040,52.59882562309808,1011.9441793482057,1
326,248.1,574.1,16.7815625,35986,52.63818362423178,1011.9412391549968,1
327,207.4,537.3,16.8971875,34419,52.558330105540456,1011.9337381673773,1
328,207.4,537.3,17.0157421875,32309,52.008880575856764,1011.9327434922914,1
329,207.4,537.3,17.1329296875,34500,51.84185516676979,1011.9431548547087,1
330,207.4,537.3,17.2534375,34880,51.62538135764261,1011.9487052563793,1
331,207.4,537.3,17.38390625,33840,51.491483898588406,1011.9414905088144,1
332,207.4,537.3,17.51125,32356,51.507088189525064,1011.935895069369,1
333,207.4,537.3,17.6458203125,31084,51.46115417724578,1011.9335955987438,1
334,207.4,537.3,17.786640625,29082,50.86120853895061,1011.9364018710994,1
335,207.4,537.3,17.9497265625,29787,50.68819039071278,1011.9347088150487,1
336,207.4,537.3,18.0860546875,29044,50.810574025952825,1011.9350531229297,1
337,257.8,588.5,18.203828125,28247,50.476654422739465,1011.9321384307449,1
338,257.8,588.5,18.3266796875,27803,50.522679424089716,1011.9392786566933,1
339,257.8,588.5,18.4497265625,26908,50.581206950111984,1011.9329165496736,1
340,257.8,588.5,18.5719921875,26584,50.5215116782267,1011.9372361940603,1
341,257.8,588.5,18.6977734375,25439,50.30070165856879,1011.9455817348413,1
342,257.8,588.5,18.8294140625,22864,50.00018867761708,1011.946333384122,1
343,257.8,588.5,18.9665234375,21655,49.68838475993107,1011.9457166804939,1
344,257.8,588.5,19.12609375,21761,49.52200085716208,1011.9528553689148,1
345,257.8,588.5,19.262421875,20819,49.5199279654621,1011.9697133397386,1
346,257.8,588.5,19.4005078125,19514,49.43146093199192,1011.9773406287527,1
347,257.8,588.5,19.551484375,18994,49.36932589103024,1011.9751603742923,1
355,191.0,264.5,16.86125,35102,56.46750976798736,1010.5118507212128,1
356,191.0,264.5,16.8583203125,35129,56.21730957555736,1010.5018572586818,1
357,191.0,264.5,16.8899609375,33892,56.1254275095359,1010.5112993052848,1
358,191.0,264.5,16.921015625,34233,54.41602815596831,1010.5197686800972,1
359,191.0,264.5,16.95734375,33081,54.80149161732224,1010.5180805239603,1
360,191.0,264.5,16.9942578125,31370,55.88957886113122,1010.5225038318056,1
361,191.0,264.5,17.0219921875,31504,56.47570007309193,1010.5203207572316,1
362,191.0,264.5,17.0192578125,33558,56.699865690618104,1010.5226632750032,1
363,158.0,208.0,17.010078125,32666,57.251465615622436,1010.5332239083227,1
364,158.0,208.0,16.9856640625,32145,57.744531042946996,1010.5357482698113,1
365,158.0,208.0,16.9676953125,30760,59.29071273025214,1010.540350097152,1
366,158.0,208.0,16.93234375,29159,60.46685194697621,1010.5385060749519,1
367,158.0,208.0,16.8946484375,28229,61.117119978229425,1010.5344957352073,1
368,158.0,208.0,16.8508984375,28428,61.07167410584225,1010.5204639819763,1
369,158.0,208.0,16.81515625,26859,61.94154574325478,1010.5351134964786,1
370,158.0,208.0,16.793671875,26632,62.6517153555781,1010.532169001808,1
371,158.0,208.0,16.78390625,27189,59.982487578540315,1010.5280226815474,1
372,158.0,208.0,16.79015625,29006,57.712112996663684,1010.519490709166,1
373,158.0,208.0,16.8341015625,28631,56.60502701089232,1010.6076314991884,1
374,314.0,591.9,16.903828125,27458,56.62056629179911,1010.5788503952627,1
375,314.0,591.9,16.988984375,26505,55.48668460659009,1010.5481044375048,1
376,314.0,591.9,17.088984375,26810,54.87553824265764,1010.5178369649623,1
377,314.0,591.9,17.217890625,25571,54.98747281118286,1010.4872442485043,1
378,314.0,591.9,17.351875,24214,53.685769908040676,1010.4632435307117,1
379,314.0,591.9,17.48625,22243,52.424262263136605,1010.4329291080836,1
380,314.0,591.9,17.6555859375,21612,52.28217112093078,1010.4173502870508,1
381,314.0,591.9,17.8346875,21847,52.825960594123586,1010.4126156419752,1
382,314.0,591.9,17.9934765625,20510,53.830416298331315,1010.4068403805447,1
383,314.0,591.9,18.142109375,18994,54.807611685431006,1010.4082454319383,1
384,200.7,227.1,18.286640625,17975,54.813598066374105,1010.4096584217607,1
385,200.7,227.1,18.4159375,16852,55.340253406180345,1010.4099054523053,1
386,200.7,227.1,18.5454296875,15515,55.2167969795149,1010.4104008013817,1
387,200.7,227.1,18.6723828125,14082,55.15046422662775,1010.4117927464482,1
388,200.7,227.1,18.80890625,13059,53.44749864530161,1010.4082565681456,1
389,200.7,227.1,18.9387890625,12088,53.571611768664425,1010.4074490955563,1
390,200.7,227.1,19.075703125,10328,54.165852748725634,1010.3975066091048,1
391,200.7,227.1,19.1622265625,9239,54.91487682393897,1010.3973389125496,1
392,200.7,227.1,19.215546875,8275,55.68185711565168,1010.3957534659481,1
393,200.7,227.1,19.25421875,7296,56.868211024791314,1010.3889369268223,1
394,200.7,227.1,19.2778515625,5995,58.468646654764264,1010.3710853443104,1
396,806.8,1414.7,18.1712109375,50690,55.85135960414459,1008.4688884627446,1
397,806.8,1414.7,18.1950390625,49721,56.225945616067904,1008.4634675574383,1
398,806.8,1414.7,18.223359375,49005,56.242505787737684,1008.4723255010654,1
399,806.8,1414.7,18.2571484375,47838,56.19567964768156,1008.4867559956236,1
400,806.8,1414.7,18.2860546875,45212,55.975262117756216,1008.4914153942025,1
401,806.8,1414.7,18.3219921875,45028,55.90316977265864,1008.5007821472168,1
402,609.2,1100.5,18.3659375,44043,55.876949079154045,1008.5009863207788,1
403,609.2,1100.5,18.403828125,44620,55.96516042653435,1008.5066817709418,1
404,609.2,1100.5,18.44015625,44441,56.078843567346496,1008.5080766667957,1
405,609.2,1100.5,18.481171875,44665,55.808919629248926,1008.5051505287503,1
406,609.2,1100.5,18.5258984375,43438,55.64850299836381,1008.5048913006767,1
407,609.2,1100.5,18.563984375,42438,55.3276986468268,1008.5057227169923,1
408,609.2,1100.5,18.601875,41995,55.29436137647949,1008.5165479055864,1
409,609.2,1100.5,18.66046875,40130,55.487218774798315,1008.5150266392417,1
410,609.2,1100.5,18.7003125,37575,55.02022492222253,1008.5221733026833,1
411,609.2,1100.5,18.741328125,41290,55.25517710614722,1008.520920273051,1
412,213.1,309.6,18.792109375,40166,55.43422780212182,1008.5219805646727,1
413,213.1,309.6,18.84015625,39627,54.351245140109135,1008.5236882517676,1
414,213.1,309.6,18.8954296875,42115,53.36375952997662,1008.5166361210437,1
415,213.1,309.6,18.964765625,41718,52.76697952326374,1008.5206816631401,1
416,213.1,309.6,19.037421875,41137,52.17874217665275,1008.5284535022772,1
417,213.1,309.6,19.1145703125,40130,52.36435779823732,1008.529827779191,1
418,213.1,309.6,19.2227734375,39310,52.71782218569758,1008.5220420595928,1
419,213.1,309.6,19.321796875,38027,52.799708786432475,1008.5266449898525,1
420,213.1,309.6,19.414375,36824,53.01961277075275,1008.5223181555624,1
421,213.1,309.6,19.5024609375,35553,52.8731549443457,1008.5174488173736,1
422,213.1,309.6,19.597578125,34580,52.683582460205535,1008.5103321317912,1
423,729.3,1466.0,19.6907421875,33482,52.22347329885833,1008.5051287646434,1
424,729.3,1466.0,19.78625,33970,51.52036509066324,1008.5020183980763,1
425,729.3,1466.0,19.8809765625,32983,51.22564597476211,1008.499304982916,1
426,729.3,1466.0,19.9872265625,31730,51.15140751498117,1008.4913716162667,1
427,729.3,1466.0,20.0848828125,30400,51.0261395646545,1008.4916659027592,1
428,729.3,1466.0,20.1911328125,28968,50.86455643792168,1008.4922553858639,1
429,729.3,1466.0,20.3063671875,27475,50.635612223750115,1008.4903206639316,1
430,729.3,1466.0,20.426484375,25704,50.171019435481774,1008.4894538990262,1
431,729.3,1466.0,20.5594921875,24825,49.90153251003839,1008.4890081268469,1
432,729.3,1466.0,20.691328125,22043,50.26603906041393,1008.4917350272387,1
444,793.4,1370.2,17.2188671875,32403,57.78204091465989,1008.9129389105805,1
445,793.4,1370.2,17.2708203125,30152,57.97631762807797,1008.8871189425267,1
446,793.4,1370.2,17.3352734375,28502,58.1789621036316,1008.8458598767104,1
447,793.4,1370.2,17.3911328125,27786,59.28318502875746,1008.850489523571,1
448,793.4,1370.2,17.4208203125,32005,59.749850867762035,1008.8411046222376,1
449,793.4,1370.2,17.4294140625,31018,59.07374585432441,1008.844984716632,1
450,185.8,383.2,17.4407421875,32403,59.49832034262693,1008.832770625283,1
451,185.8,383.2,17.460078125,30590,59.83353364664014,1008.830336502356,1
452,185.8,383.2,17.478046875,28968,59.09335909516454,1008.8290789872032,1
453,185.8,383.2,17.4989453125,31936,59.226289857087714,1008.8326547112454,1
454,185.8,383.2,17.530390625,31105,58.840546642432216,1008.8347413228054,1
455,185.8,383.2,17.55578125,33181,58.43528246671193,1008.8354203338953,1
456,185.8,383.2,17.5942578125,35354,59.27182237956088,1008.8336428843244,1
457,185.8,383.2,17.636640625,34419,59.414347893721036,1008.8331507585964,1
458,185.8,383.2,17.658125,32836,59.997890588471954,1008.832526171536,1
459,185.8,383.2,17.6903515625,30152,60.06767841637465,1008.8324443306004,1
460,185.8,383.2,17.73546875,27475,58.06452024277792,1008.8381632808124,1
461,542.1,893.7,17.7930859375,30131,57.117078991698754,1008.8421597427107,1
462,542.1,893.7,17.8876171875,31414,56.743702668143314,1008.8451737790823,1
463,542.1,893.7,17.993671875,33558,56.83490232203806,1008.8482499510865,1
464,542.1,893.7,18.1091015625,34180,57.30739638863864,1008.8357959805372,1
465,542.1,893.7,18.1930859375,34259,58.13273615784107,1008.841917825788,1
466,542.1,893.7,18.2628125,33944,58.01270599622954,1008.8416956023669,1
467,542.1,893.7,18.276484375,41955,58.61732787235922,1008.8401660352232,1
468,542.1,893.7,18.2778515625,41758,59.222160873425885,1008.844139760572,1
469,542.1,893.7,18.269453125,40386,59.95165835004999,1008.8406088915622,1
470,542.1,893.7,18.2587109375,38759,58.86823174566575,1008.8366521545447,1
471,377.7,525.8,18.23,41601,58.76034580530926,1008.8426119699968,1
472,377.7,525.8,18.218671875,40833,58.86926068202733,1008.8565998405479,1
473,377.7,525.8,18.2094921875,39769,59.39516828049554,1008.886164472287,1
474,377.7,525.8,18.2034375,38490,60.06018176985203,1008.9157234932317,1
475,377.7,525.8,18.199140625,37133,60.262395703049634,1008.9464614419747,1
476,377.7,525.8,18.2034375,35610,58.47760926430325,1008.987933197735,1
477,377.7,525.8,18.2083203125,39450,58.15422324612543,1009.0441262235989,1
478,377.7,525.8,18.2391796875,40166,58.26204348653262,1009.0382828183373,1
479,377.7,525.8,18.2860546875,40984,58.00290577583336,1009.0364932911293,1
480,377.7,525.8,18.3378125,40909,57.7189009174949,1009.0393064100357,1
